city,country,temp,temp_max,temp_min,humidity,pressure,sky,sunrise,sunset,wind,wind_deg,dt,cloudiness
Soisy-sur-École,FR,5.6,8.21,3.71,100,1037,Clear,08:36 AM,04:55 PM,2.06,,12:16 AM,0
Soisy-sur-École,FR,5.6,8.21,3.71,100,1037,Clear,08:36 AM,04:55 PM,2.06,,12:16 AM,0
Soings-en-Sologne,FR,4.64,5.94,4.04,93,1035,Clear,08:36 AM,05:04 PM,1.54,,12:16 AM,0
Soings-en-Sologne,FR,4.64,5.94,4.04,93,1035,Clear,08:36 AM,05:04 PM,1.54,,12:16 AM,0
Soignolles-en-Brie,FR,5.41,7.72,3.76,97,1038,Clear,08:36 AM,04:54 PM,2.06,,12:16 AM,0
Soignolles-en-Brie,FR,5.41,7.72,3.76,97,1038,Clear,08:36 AM,04:54 PM,2.06,,12:16 AM,0
Socx,FR,7.27,9.28,3.12,67,1039,Clear,08:48 AM,04:44 PM,2.22,,12:16 AM,10
Socx,FR,7.27,9.28,3.12,67,1039,Clear,08:48 AM,04:44 PM,2.22,,12:16 AM,10
Sochaux,FR,2.08,3.69,-2.39,92,1035,Clear,08:15 AM,04:42 PM,5.26,,12:16 AM,6
Sochaux,FR,2.08,3.69,-2.39,92,1035,Clear,08:15 AM,04:42 PM,5.26,,12:16 AM,6
Smarves,FR,3.35,5.13,2.92,100,1033,Clear,08:37 AM,05:12 PM,3.6,,12:16 AM,0
Smarves,FR,3.35,5.13,2.92,100,1033,Clear,08:37 AM,05:12 PM,3.6,,12:16 AM,0
Sizun,FR,6.98,8.89,6.89,87,1035,Clouds,09:02 AM,05:22 PM,5.14,,12:16 AM,90
Sizun,FR,6.98,8.89,6.89,87,1035,Clouds,09:02 AM,05:22 PM,5.14,,12:16 AM,90
Sixt-sur-Aff,FR,6.66,6.72,5.86,92,1035,Clear,08:52 AM,05:16 PM,4.57,,12:12 AM,0
Sisteron,FR,2.45,2.45,2.45,76,1031,Clear,08:06 AM,04:58 PM,1.55,,12:12 AM,0
Sisteron,FR,2.45,2.45,2.45,76,1031,Clear,08:06 AM,04:58 PM,1.55,,12:12 AM,0
Sissonne,FR,5.1,8.12,5.1,92,1038,Clear,08:36 AM,04:45 PM,2.65,,12:16 AM,1
Sireuil,FR,4.16,4.89,3.64,84,1030,Clear,08:35 AM,05:17 PM,4.95,,12:16 AM,0
Sion-les-Mines,FR,6.46,6.73,5.57,92,1035,Clear,08:49 AM,05:15 PM,4.44,,12:16 AM,0
Sion-les-Mines,FR,6.46,6.73,5.57,92,1035,Clear,08:49 AM,05:15 PM,4.44,,12:16 AM,0
Sinceny,FR,4.52,5.92,3.48,92,1038,Clear,08:38 AM,04:47 PM,2.8,,12:16 AM,0
Sinceny,FR,4.52,5.92,3.48,92,1038,Clear,08:38 AM,04:47 PM,2.8,,12:16 AM,0
Simiane-Collongue,FR,1.69,11.35,-2.02,93,1029,Clear,08:05 AM,05:03 PM,0.51,,12:16 AM,0
Simiane-Collongue,FR,1.69,11.35,-2.02,93,1029,Clear,08:05 AM,05:03 PM,0.51,,12:16 AM,0
Simandres,FR,3.64,4.21,3.07,87,1034,Clouds,08:15 AM,04:57 PM,1.54,,12:16 AM,90
Simandres,FR,3.64,4.21,3.07,87,1034,Clouds,08:15 AM,04:57 PM,1.54,,12:16 AM,90
Simandre,FR,0.77,4.16,-1.84,89,1034,Clouds,08:19 AM,04:53 PM,1.59,,12:16 AM,12
Simandre,FR,0.77,4.16,-1.84,89,1034,Clouds,08:19 AM,04:53 PM,1.59,,12:16 AM,12
Silly-le-Long,FR,5.4,7.34,3.38,90,1036,Clear,08:38 AM,04:51 PM,0.89,,12:16 AM,0
Silly-le-Long,FR,5.4,7.34,3.38,90,1036,Clear,08:38 AM,04:51 PM,0.89,,12:16 AM,0
Sillingy,FR,2.03,3.34,0.25,87,1033,Clouds,08:12 AM,04:51 PM,4.63,,12:16 AM,90
Sillingy,FR,2.03,3.34,0.25,87,1033,Clouds,08:12 AM,04:51 PM,4.63,,12:16 AM,90
Sillery,FR,4.95,8.04,3.55,93,1038,Clear,08:33 AM,04:45 PM,5.14,,12:16 AM,0
Sillery,FR,4.95,8.04,3.55,93,1038,Clear,08:33 AM,04:45 PM,5.14,,12:16 AM,0
Sillé-le-Guillaume,FR,6.29,6.57,6.29,91,1036,Clear,08:46 AM,05:07 PM,4.54,,12:16 AM,0
Sillé-le-Guillaume,FR,6.29,6.57,6.29,91,1036,Clear,08:46 AM,05:07 PM,4.54,,12:16 AM,0
Sillans,FR,2.15,2.81,0.24,85,1032,Clouds,08:12 AM,04:56 PM,4.12,,12:16 AM,90
Sillans,FR,2.15,2.81,0.24,85,1032,Clouds,08:12 AM,04:56 PM,4.12,,12:16 AM,90
Arrondissement de Ribeauvillé,FR,-0.41,1.19,-2.9,93,1037,Clear,08:16 AM,04:37 PM,4.12,,12:16 AM,0
Sigolsheim,FR,2.13,4.71,-0.27,93,1037,Clear,08:16 AM,04:37 PM,4.12,,12:16 AM,0
Sigolsheim,FR,2.13,4.71,-0.27,93,1037,Clear,08:16 AM,04:37 PM,4.12,,12:16 AM,0
Signy-le-Petit,FR,4.94,7.01,2.25,95,1038,Clear,08:36 AM,04:42 PM,2.67,,12:16 AM,2
Signy-le-Petit,FR,4.94,7.01,2.25,95,1038,Clear,08:36 AM,04:42 PM,2.67,,12:16 AM,2
Signes,FR,6.6,9.3,-2.94,65,1029,Clear,08:03 AM,05:02 PM,2.47,,12:16 AM,0
Signes,FR,6.6,9.3,-2.94,65,1029,Clear,08:03 AM,05:02 PM,2.47,,12:16 AM,0
Sigean,FR,2.93,3.23,1.79,80,1029,Clear,08:14 AM,05:14 PM,0.7,,12:16 AM,0
Sigean,FR,2.93,3.23,1.79,80,1029,Clear,08:14 AM,05:14 PM,0.7,,12:16 AM,0
Sierentz,FR,2.07,4.43,-0.36,91,1036,Clouds,08:13 AM,04:39 PM,0.45,,12:16 AM,12
Sierentz,FR,2.07,4.43,-0.36,91,1036,Clouds,08:13 AM,04:39 PM,0.45,,12:16 AM,12
Sierck-les-Bains,FR,6.82,8.35,2.74,93,1038,Clear,08:25 AM,04:35 PM,2.54,,12:16 AM,7
Sierck-les-Bains,FR,6.82,8.35,2.74,93,1038,Clear,08:25 AM,04:35 PM,2.54,,12:16 AM,7
Sibiril,FR,7.42,9.23,7.23,87,1035,Clouds,09:03 AM,05:21 PM,5.14,,12:16 AM,90
Sibiril,FR,7.42,9.23,7.23,87,1035,Clouds,09:03 AM,05:21 PM,5.14,,12:16 AM,90
Sézanne,FR,3.95,5.88,3.29,91,1037,Clear,08:32 AM,04:49 PM,3.66,,12:16 AM,0
Sézanne,FR,3.03,5.76,1.88,91,1037,Clear,08:32 AM,04:49 PM,3.66,,12:12 AM,0
Seyssuel,FR,3.01,3.55,2.42,87,1034,Clouds,08:15 AM,04:57 PM,1.54,,12:16 AM,90
Seyssuel,FR,3.01,3.55,2.42,87,1034,Clouds,08:15 AM,04:57 PM,1.54,,12:16 AM,90
Seyssinet-Pariset,FR,2.86,4.59,1.52,97,1035,Clouds,08:10 AM,04:56 PM,0.45,,12:17 AM,69
Seyssinet-Pariset,FR,2.86,4.59,1.52,97,1035,Clouds,08:10 AM,04:56 PM,0.45,,12:17 AM,69
Seysses,FR,5.61,11.48,1.84,92,1029,Mist,08:22 AM,05:19 PM,1.03,,12:17 AM,0
Seysses,FR,5.61,11.48,1.84,92,1029,Mist,08:22 AM,05:19 PM,1.03,,12:17 AM,0
Seyne-les-Alpes,FR,-2.04,-2.04,-2.04,72,1032,Clear,08:05 AM,04:56 PM,3.02,,12:17 AM,0
Seyne-les-Alpes,FR,-2.04,-2.04,-2.04,72,1032,Clear,08:05 AM,04:56 PM,3.02,,12:17 AM,0
Sevrier,FR,0.64,3.65,-0.97,87,1033,Clouds,08:11 AM,04:51 PM,4.63,,12:17 AM,90
Sevrier,FR,2.1,5.13,0.5,87,1033,Clouds,08:11 AM,04:51 PM,4.63,,12:17 AM,90
Sevrey,FR,0.95,4.25,-1.75,88,1034,Clear,08:20 AM,04:53 PM,3.54,,12:17 AM,1
Sevrey,FR,0.95,4.25,-1.75,88,1034,Clear,08:20 AM,04:53 PM,3.54,,12:17 AM,1
Sèvres-Anxaumont,FR,3.29,5.17,3.01,95,1033,Clear,08:37 AM,05:11 PM,3.6,,12:17 AM,0
Sèvres-Anxaumont,FR,3.29,5.17,3.01,95,1033,Clear,08:37 AM,05:11 PM,3.6,,12:17 AM,0
Sévignac,FR,8.89,9,6.47,94,1036,Clear,08:55 AM,05:15 PM,3.49,,12:17 AM,0
Sévignac,FR,8.89,9,6.47,94,1036,Clear,08:55 AM,05:15 PM,3.49,,12:17 AM,0
Sévérac-le-Château,FR,-3.64,-3.64,-3.64,79,1031,Clear,08:18 AM,05:09 PM,2.19,,12:17 AM,0
Sévérac-le-Château,FR,-3.64,-3.64,-3.64,79,1031,Clear,08:18 AM,05:09 PM,2.19,,12:17 AM,0
Sévérac,FR,6.49,7.01,5.86,92,1035,Clear,08:51 AM,05:17 PM,4.91,,12:17 AM,0
Sévérac-le-Château,FR,-0.64,-0.64,-0.64,79,1031,Clear,08:18 AM,05:09 PM,2.19,,12:12 AM,0
Seurre,FR,1.56,3.34,-0.92,82,1033,Clear,08:20 AM,04:51 PM,5.83,,12:17 AM,0
Seurre,FR,1.56,3.34,-0.92,82,1033,Clear,08:20 AM,04:51 PM,5.83,,12:17 AM,0
Seugy,FR,5.82,7.64,3.68,92,1038,Mist,08:40 AM,04:53 PM,3.6,,12:17 AM,0
Seugy,FR,5.82,7.64,3.68,92,1038,Mist,08:40 AM,04:53 PM,3.6,,12:17 AM,0
Servon-sur-Vilaine,FR,7.87,8.93,6.56,92,1036,Clear,08:51 AM,05:12 PM,3.88,,12:17 AM,0
Servon-sur-Vilaine,FR,7.87,8.93,6.56,92,1036,Clear,08:51 AM,05:12 PM,3.88,,12:17 AM,0
Servon,FR,5.43,7.57,3.61,96,1037,Clear,08:37 AM,04:54 PM,2.06,,12:17 AM,0
Servon,FR,5.43,7.57,3.61,96,1037,Clear,08:37 AM,04:54 PM,2.06,,12:17 AM,0
Servian,FR,1.84,5.24,1.77,93,1030,Clear,08:14 AM,05:11 PM,1.54,,12:17 AM,0
Servian,FR,1.84,5.24,1.77,93,1030,Clear,08:14 AM,05:11 PM,1.54,,12:17 AM,0
Servas,FR,2.38,3.75,0.86,94,1034,Clouds,08:16 AM,04:54 PM,0.33,,12:17 AM,39
Servas,FR,2.38,3.75,0.86,94,1034,Clouds,08:16 AM,04:54 PM,0.33,,12:17 AM,39
Serris,FR,5.17,7.32,3.36,97,1037,Clear,08:37 AM,04:52 PM,3.48,,12:17 AM,0
Serris,FR,5.17,7.32,3.36,97,1037,Clear,08:37 AM,04:52 PM,3.48,,12:17 AM,0
Serrières,FR,4.09,5.11,3.45,87,1033,Clouds,08:15 AM,04:59 PM,1.64,,12:17 AM,48
Serrières,FR,4.09,5.11,3.45,87,1033,Clouds,08:15 AM,04:59 PM,1.64,,12:17 AM,48
Serres,FR,1.26,1.26,1.26,84,1032,Clear,08:07 AM,04:58 PM,1.58,,12:17 AM,2
Serres,FR,1.26,1.26,1.26,84,1032,Clear,08:07 AM,04:58 PM,1.58,,12:17 AM,2
Serre-les-Sapins,FR,-0.24,3.83,-2.1,100,1034,Clear,08:17 AM,04:47 PM,4.45,,12:17 AM,1
Serre-les-Sapins,FR,-0.24,3.83,-2.1,100,1034,Clear,08:17 AM,04:47 PM,4.45,,12:17 AM,1
Serquigny,FR,5.56,8.4,4.36,85,1038,Clouds,08:46 AM,04:59 PM,3.2,,12:17 AM,22
Serquigny,FR,5.56,8.4,4.36,85,1038,Clouds,08:46 AM,04:59 PM,3.2,,12:17 AM,22
Serqueux,FR,5.44,6.1,4.26,91,1038,Clouds,08:45 AM,04:54 PM,3.1,,12:17 AM,27
Serqueux,FR,5.44,6.1,4.26,91,1038,Clouds,08:45 AM,04:54 PM,3.1,,12:17 AM,27
Serques,FR,7.66,9.41,3.25,87,1039,Clouds,08:48 AM,04:46 PM,1.77,,12:17 AM,21
Serques,FR,7.66,9.41,3.25,87,1039,Clouds,08:48 AM,04:46 PM,1.77,,12:17 AM,21
Serpaize,FR,3.32,4.42,2.76,87,1034,Clouds,08:15 AM,04:57 PM,1.54,,12:17 AM,90
Serpaize,FR,3.32,4.42,2.76,87,1034,Clouds,08:15 AM,04:57 PM,1.54,,12:17 AM,90
Sernhac,FR,4.33,5.01,3.57,79,1029,Clear,08:10 AM,05:05 PM,7.69,,12:17 AM,0
Sernhac,FR,4.33,5.01,3.57,79,1029,Clear,08:10 AM,05:05 PM,7.69,,12:17 AM,0
Sermoise-sur-Loire,FR,3.87,3.87,0.46,95,1034,Clear,08:27 AM,04:59 PM,1.91,,12:17 AM,1
Sermoise-sur-Loire,FR,3.87,3.87,0.46,95,1034,Clear,08:27 AM,04:59 PM,1.91,,12:17 AM,1
Sermérieu,FR,3.37,4.21,1.64,92,1034,Clouds,08:13 AM,04:55 PM,1.16,,12:17 AM,69
Sermérieu,FR,3.37,4.21,1.64,92,1034,Clouds,08:13 AM,04:55 PM,1.16,,12:17 AM,69
Sermaize-les-Bains,FR,2.97,3.22,2.97,87,1036,Clear,08:28 AM,04:44 PM,1.03,,12:17 AM,0
Sermaize-les-Bains,FR,2.97,3.22,2.97,87,1036,Clear,08:28 AM,04:44 PM,1.03,,12:17 AM,0
Sermaises,FR,5.03,7.32,3.36,92,1036,Clear,08:37 AM,04:57 PM,3.94,,12:17 AM,0
Sermaises,FR,5.03,7.32,3.36,92,1036,Clear,08:37 AM,04:57 PM,3.94,,12:17 AM,0
Sérigné,FR,5.92,7.25,5.09,80,1032,Clear,08:42 AM,05:17 PM,7.3,,12:17 AM,0
Sérigné,FR,5.92,7.25,5.09,80,1032,Clear,08:42 AM,05:17 PM,7.3,,12:17 AM,0
Sérignan-du-Comtat,FR,4.57,4.98,3.76,73,1030,Clear,08:10 AM,05:03 PM,5.66,,12:17 AM,0
Sérignan-du-Comtat,FR,4.57,4.98,3.76,73,1030,Clear,08:10 AM,05:03 PM,5.66,,12:17 AM,0
Sérignan,FR,2.17,5.54,2.07,93,1030,Clear,08:13 AM,05:12 PM,1.54,,12:17 AM,0
Sérignan,FR,2.17,5.54,2.07,93,1030,Clear,08:13 AM,05:12 PM,1.54,,12:17 AM,0
Sérifontaine,FR,5.36,6.69,3.17,96,1038,Clear,08:43 AM,04:54 PM,3.36,,12:17 AM,10
Sérifontaine,FR,5.36,6.69,3.17,96,1038,Clear,08:43 AM,04:54 PM,3.36,,12:17 AM,10
Sergy,FR,2.57,3.5,-0.46,83,1032,Clouds,08:13 AM,04:50 PM,3.58,,12:17 AM,75
Sergy,FR,2.57,3.5,-0.46,83,1032,Clouds,08:13 AM,04:50 PM,3.58,,12:17 AM,75
Sergines,FR,3.79,6.15,2.25,91,1036,Clear,08:33 AM,04:53 PM,3.67,,12:17 AM,0
Sergines,FR,3.79,6.15,2.25,91,1036,Clear,08:33 AM,04:53 PM,3.67,,12:17 AM,0
Sérézin-du-Rhône,FR,3.78,4.4,3.26,87,1034,Clouds,08:15 AM,04:57 PM,1.54,,12:17 AM,90
Sérézin-du-Rhône,FR,3.78,4.4,3.26,87,1034,Clouds,08:15 AM,04:57 PM,1.54,,12:17 AM,90
Sérent,FR,6.43,8.71,5.49,87,1034,Clear,08:53 AM,05:18 PM,6.17,,12:17 AM,0
Sérent,FR,6.43,8.71,5.49,87,1034,Clear,08:53 AM,05:18 PM,6.17,,12:17 AM,0
Serémange-Erzange,FR,5.59,7.9,1.77,92,1036,Clear,08:26 AM,04:37 PM,0.45,,12:17 AM,7
Serémange-Erzange,FR,5.59,7.9,1.77,92,1036,Clear,08:26 AM,04:37 PM,0.45,,12:17 AM,7
Séreilhac,FR,3.91,4.54,1.16,75,1030,Clear,08:31 AM,05:12 PM,7.2,,12:17 AM,0
Séreilhac,FR,3.91,4.54,1.16,75,1030,Clear,08:31 AM,05:12 PM,7.2,,12:17 AM,0
Seraincourt,FR,5.87,8.32,3.83,92,1038,Mist,08:41 AM,04:55 PM,0.45,,12:17 AM,0
Seraincourt,FR,5.87,8.32,3.83,92,1038,Mist,08:41 AM,04:55 PM,0.45,,12:17 AM,0
Sequedin,FR,4.62,7.66,3.15,93,1039,Fog,08:44 AM,04:43 PM,0.51,,12:17 AM,90
Sequedin,FR,4.62,7.66,3.15,93,1039,Fog,08:44 AM,04:43 PM,0.51,,12:17 AM,90
Septfonds,FR,4.03,8.99,1.93,85,1029,Clear,08:23 AM,05:15 PM,1.67,,12:17 AM,0
Septfonds,FR,4.03,8.99,1.93,85,1029,Clear,08:23 AM,05:15 PM,1.67,,12:17 AM,0
Septeuil,FR,5.52,7.53,3.57,92,1037,Clear,08:41 AM,04:57 PM,3.23,,12:18 AM,0
Septeuil,FR,5.52,7.53,3.57,92,1037,Clear,08:41 AM,04:57 PM,3.23,,12:18 AM,0
Septèmes-les-Vallons,FR,1.19,11.38,-1.99,93,1029,Clear,08:05 AM,05:03 PM,0.51,,12:18 AM,0
Septèmes-les-Vallons,FR,1.19,11.38,-1.99,93,1029,Clear,08:05 AM,05:03 PM,0.51,,12:18 AM,0
Septème,FR,3.02,4.06,2.4,88,1033,Clouds,08:14 AM,04:57 PM,1.44,,12:18 AM,96
Septème,FR,3.02,4.06,2.4,88,1033,Clouds,08:14 AM,04:57 PM,1.44,,12:18 AM,96
Sentheim,FR,0.49,3.42,-2.66,93,1036,Clear,08:15 AM,04:40 PM,3.47,,12:18 AM,9
Sentheim,FR,0.49,3.42,-2.66,93,1036,Clear,08:15 AM,04:40 PM,3.47,,12:18 AM,9
Sens-de-Bretagne,FR,8.06,8.84,6.31,92,1036,Clear,08:52 AM,05:12 PM,3.44,,12:18 AM,0
Sens-de-Bretagne,FR,8.06,8.84,6.31,92,1036,Clear,08:52 AM,05:12 PM,3.44,,12:18 AM,0
Senones,FR,2.52,3.79,1.07,94,1037,Clear,08:18 AM,04:38 PM,2.51,,12:18 AM,2
Senones,FR,2.52,3.79,1.07,94,1037,Clear,08:18 AM,04:38 PM,2.51,,12:18 AM,2
Senonches,FR,4.02,4.62,1.48,93,1037,Clear,08:43 AM,05:01 PM,4.21,,12:18 AM,2
Senonches,FR,4.02,4.62,1.48,93,1037,Clear,08:43 AM,05:01 PM,4.21,,12:18 AM,2
Sennecey-lès-Dijon,FR,1.38,3.06,-1.2,87,1034,Clear,08:21 AM,04:50 PM,3.09,,12:18 AM,0
Sennecey-lès-Dijon,FR,1.38,3.06,-1.2,87,1034,Clear,08:21 AM,04:50 PM,3.09,,12:18 AM,0
Sennecey-le-Grand,FR,0.85,4.12,-1.88,89,1034,Clear,08:19 AM,04:53 PM,2.4,,12:18 AM,6
Sennecey-le-Grand,FR,0.85,4.12,-1.88,89,1034,Clear,08:19 AM,04:53 PM,2.4,,12:18 AM,6
Séné,FR,7.18,8.46,5.94,87,1034,Clear,08:54 AM,05:20 PM,6.17,,12:18 AM,0
Séné,FR,7.18,8.46,5.94,87,1034,Clear,08:54 AM,05:20 PM,6.17,,12:18 AM,0
Sénas,FR,3.29,4.83,0.42,80,1029,Clear,08:08 AM,05:03 PM,1.85,,12:18 AM,0
Sénas,FR,3.29,4.83,0.42,80,1029,Clear,08:08 AM,05:03 PM,1.85,,12:18 AM,0
Semussac,FR,4.76,5.92,4.08,84,1030,Clear,08:38 AM,05:20 PM,6.53,,12:18 AM,1
Semussac,FR,4.76,5.92,4.08,84,1030,Clear,08:38 AM,05:20 PM,6.53,,12:18 AM,1
Semur-en-Auxois,FR,1.62,1.62,1.62,93,1035,Clear,08:25 AM,04:52 PM,1.74,,12:18 AM,1
Semur-en-Auxois,FR,1.62,1.62,1.62,93,1035,Clear,08:25 AM,04:52 PM,1.74,,12:18 AM,1
Semoy,FR,4.61,5.46,3.8,91,1034,Clear,08:36 AM,05:00 PM,1.34,,12:18 AM,0
Semoy,FR,4.61,5.46,3.8,91,1034,Clear,08:36 AM,05:00 PM,1.34,,12:18 AM,0
Séméac,FR,1.45,5.73,1.29,100,1028,Clear,08:26 AM,05:25 PM,2.57,,12:18 AM,0
Séméac,FR,1.45,5.73,1.29,100,1028,Clear,08:26 AM,05:25 PM,2.57,,12:18 AM,0
Sémalens,FR,4.48,9.01,0.79,93,1028,Clear,08:19 AM,05:16 PM,1.54,,12:18 AM,0
Sémalens,FR,4.48,9.01,0.79,93,1028,Clear,08:19 AM,05:16 PM,1.54,,12:18 AM,0
Walincourt-Selvigny,FR,3.79,4.91,2.45,92,1039,Clear,08:40 AM,04:45 PM,3.24,,12:18 AM,0
Selvigny,FR,3.75,4.89,2.44,92,1039,Clear,08:40 AM,04:45 PM,3.22,,12:18 AM,0
Seltz,FR,3.07,5.19,0.35,93,1038,Clear,08:16 AM,04:31 PM,4.12,,12:18 AM,9
Seltz,FR,3.07,5.19,0.35,93,1038,Clear,08:16 AM,04:31 PM,4.12,,12:18 AM,9
Selongey,FR,0.92,2.55,-1.71,92,1035,Clear,08:22 AM,04:48 PM,2.99,,12:18 AM,0
Selongey,FR,0.92,2.55,-1.71,92,1035,Clear,08:22 AM,04:48 PM,2.99,,12:18 AM,0
Seloncourt,FR,2.76,3.5,-0.02,93,1035,Clear,08:15 AM,04:42 PM,4.71,,12:18 AM,7
Seloncourt,FR,2.76,3.5,-0.02,93,1035,Clear,08:15 AM,04:42 PM,4.71,,12:18 AM,7
Selles-sur-Cher,FR,4.9,6.16,4.43,93,1035,Clear,08:35 AM,05:04 PM,1.54,,12:18 AM,0
Selles-sur-Cher,FR,4.9,6.16,4.43,93,1035,Clear,08:35 AM,05:04 PM,1.54,,12:18 AM,0
Selles-Saint-Denis,FR,4.76,4.9,4.15,93,1035,Clear,08:34 AM,05:02 PM,1.54,,12:18 AM,0
Selles-Saint-Denis,FR,4.76,4.9,4.15,93,1035,Clear,08:34 AM,05:02 PM,1.54,,12:18 AM,0
Seissan,FR,6,8.81,1.75,85,1029,Clear,08:25 AM,05:22 PM,0.33,,12:18 AM,3
Seissan,FR,6,8.81,1.75,85,1029,Clear,08:25 AM,05:22 PM,0.33,,12:18 AM,3
Seingbouse,FR,4.34,7.31,1.3,92,1038,Clear,08:22 AM,04:35 PM,2.87,,12:18 AM,4
Seingbouse,FR,4.34,7.31,1.3,92,1038,Clear,08:22 AM,04:35 PM,2.87,,12:18 AM,4
Seine-Port,FR,5.5,7.75,3.79,100,1037,Clear,08:36 AM,04:55 PM,2.06,,12:18 AM,0
Seine-Port,FR,5.5,7.75,3.79,100,1037,Clear,08:36 AM,04:55 PM,2.06,,12:18 AM,0
Seillans,FR,4.77,7.45,1.22,70,1030,Clear,08:01 AM,04:57 PM,1.84,,12:18 AM,0
Seillans,FR,4.77,7.45,1.22,70,1030,Clear,08:01 AM,04:57 PM,1.84,,12:18 AM,0
Seilhac,FR,0,3.38,0,70,1030,Clear,08:27 AM,05:11 PM,1.5,,12:18 AM,0
Seilhac,FR,0,3.38,0,70,1030,Clear,08:27 AM,05:11 PM,1.5,,12:18 AM,0
Seilh,FR,8.72,9.15,5.63,84,1016,Clear,08:22 AM,05:18 PM,0.62,,12:18 AM,0
Seilh,FR,8.72,9.15,5.63,84,1016,Clear,08:22 AM,05:18 PM,0.62,,12:18 AM,0
Seigy,FR,4.92,5.08,4.46,92,1035,Clear,08:36 AM,05:05 PM,4.33,,12:18 AM,0
Seigy,FR,4.92,5.08,4.46,92,1035,Clear,08:36 AM,05:05 PM,4.33,,12:18 AM,0
Seignelay,FR,2.05,5.94,2.05,91,1036,Clear,08:29 AM,04:53 PM,3.31,,12:18 AM,0
Seignelay,FR,2.05,5.94,2.05,91,1036,Clear,08:29 AM,04:53 PM,3.31,,12:18 AM,0
Seiches-sur-le-Loir,FR,5.95,7.45,5.58,87,1035,Clear,08:44 AM,05:10 PM,1.54,,12:18 AM,0
Seiches-sur-le-Loir,FR,5.95,7.45,5.58,87,1035,Clear,08:44 AM,05:10 PM,1.54,,12:18 AM,0
Seichamps,FR,2.86,7.42,1.84,86,1037,Clear,08:22 AM,04:39 PM,1.34,,12:17 AM,1
Seichamps,FR,2.86,7.42,1.84,86,1037,Clear,08:22 AM,04:39 PM,1.34,,12:17 AM,1
Segonzac,FR,4.18,5.77,2.51,89,1031,Clear,08:36 AM,05:18 PM,5.66,,12:18 AM,0
Segonzac,FR,4.18,5.77,2.51,89,1031,Clear,08:36 AM,05:18 PM,5.66,,12:18 AM,0
Ségny,FR,2.51,3.4,-0.57,83,1032,Clouds,08:13 AM,04:50 PM,3.58,,12:18 AM,75
Ségny,FR,2.51,3.4,-0.57,83,1032,Clouds,08:13 AM,04:50 PM,3.58,,12:18 AM,75
Séez,FR,-0.54,2.25,-2.38,54,1035,Clear,08:08 AM,04:49 PM,4.36,,12:18 AM,0
Séez,FR,-0.54,2.25,-2.38,54,1035,Clear,08:08 AM,04:49 PM,4.36,,12:18 AM,0
Sées,FR,4.41,4.41,4.41,93,1037,Clear,08:46 AM,05:04 PM,3.14,,12:18 AM,9
Sées,FR,4.41,4.41,4.41,93,1037,Clear,08:46 AM,05:04 PM,3.14,,12:18 AM,9
Secondigny,FR,4.25,4.62,2.46,87,1033,Clear,08:40 AM,05:14 PM,7.56,,12:18 AM,0
Secondigny,FR,4.25,4.62,2.46,87,1033,Clear,08:40 AM,05:14 PM,7.56,,12:18 AM,0
Seclin,FR,4.14,7.6,3.09,86,1039,Fog,08:44 AM,04:44 PM,0.51,,12:18 AM,90
Seclin,FR,4.14,7.6,3.09,86,1039,Fog,08:44 AM,04:44 PM,0.51,,12:18 AM,90
Sebourg,FR,3.56,4.82,2.95,93,1039,Clear,08:40 AM,04:42 PM,2.73,,12:18 AM,0
Sebourg,FR,3.56,4.82,2.95,93,1039,Clear,08:40 AM,04:42 PM,2.73,,12:18 AM,0
Seboncourt,FR,4.13,4.74,2.92,93,1038,Clear,08:39 AM,04:45 PM,3.39,,12:19 AM,1
Seboncourt,FR,4.13,4.74,2.92,93,1038,Clear,08:39 AM,04:45 PM,3.39,,12:19 AM,1
Sébazac-Concourès,FR,-3.19,-0.84,-3.19,100,1028,Clear,08:20 AM,05:11 PM,1.03,,12:19 AM,0
Sébazac-Concourès,FR,-3.19,-0.84,-3.19,100,1028,Clear,08:20 AM,05:11 PM,1.03,,12:19 AM,0
Scy-Chazelles,FR,3.45,7.56,1.53,97,1037,Clear,08:25 AM,04:38 PM,4.63,,12:19 AM,5
Scy-Chazelles,FR,3.45,7.56,1.53,97,1037,Clear,08:25 AM,04:38 PM,4.63,,12:19 AM,5
Scorbé-Clairvaux,FR,3.48,4.77,3.12,45,1034,Clear,08:38 AM,05:10 PM,5.66,,12:19 AM,0
Scorbé-Clairvaux,FR,3.48,4.77,3.12,45,1034,Clear,08:38 AM,05:10 PM,5.66,,12:19 AM,0
Schwindratzheim,FR,3.31,7.06,0.1,99,998,Clouds,08:17 AM,04:34 PM,2.65,,12:19 AM,14
Schwindratzheim,FR,3.31,7.06,0.1,99,998,Clouds,08:17 AM,04:34 PM,2.65,,12:19 AM,14
Schweighouse-sur-Moder,FR,3.1,7.52,0.11,99,998,Clouds,08:17 AM,04:33 PM,3.46,,12:17 AM,15
Schweighouse-sur-Moder,FR,3.1,7.52,0.11,99,998,Clouds,08:17 AM,04:33 PM,3.46,,12:17 AM,15
Schœneck,FR,5.22,8.21,3.1,90,1034,Clouds,08:22 AM,04:34 PM,3.09,,12:19 AM,75
Schœneck,FR,5.22,8.21,3.1,90,1034,Clouds,08:22 AM,04:34 PM,3.09,,12:19 AM,75
Schnersheim,FR,2.55,4.65,-0.19,96,1038,Clear,08:17 AM,04:34 PM,3.6,,12:19 AM,10
